id	name	bbx
1795	Szentkatalin	18.0064299,46.1448691,18.0697452,46.1929513
1662	Kisbeszterce	18.0074324,46.1859986,18.0465758,46.220294
458	Balatonfűzfő	18.009161,47.0476157,18.063037,47.0947583
1781	Szabadszentkirály	18.0092775,45.9893179,18.0748889,46.0322713
1558	Baranyajenő	18.0130314,46.2550559,18.0701837,46.3013429
860	Szorosad	18.0137528,46.5672093,18.043244,46.614785
850	Szabadi	18.0141719,46.3357511,18.0551563,46.3897585
1719	Mindszentgodisa	18.0154796,46.2010189,18.111107,46.2566955
2797	Komárom	18.0173008,47.6858482,18.2305145,47.7576813
1812	Téseny	18.0176306,45.9253475,18.0696063,45.9747358
875	Törökkoppány	18.0188901,46.5536774,18.0874493,46.6358211
608	Szápár	18.0190508,47.2988517,18.0660172,47.3346186
1572	Boda	18.0199847,46.0497303,18.067277,46.1081747
1766	Sámod	18.0217007,45.8217555,18.0543262,45.8702281
675	Bedegkér	18.0227127,46.6204656,18.1080465,46.687
1827	Velény	18.0241084,45.9658384,18.0793012,45.9905498
750	Kercseliget	18.0245214,46.2927916,18.0877582,46.3665856
873	Torvaj	18.0256014,46.7448187,18.0780651,46.7850572
817	Ságvár	18.0273888,46.7791856,18.1309376,46.8653723
2805	Nagyigmánd	18.0281782,47.5759223,18.157522,47.665836
460	Balatonkenese	18.0284109,46.9905161,18.1455641,47.0721951
2788	Ete	18.0299704,47.5049151,18.1138166,47.556796
1543	Adorjás	18.0304415,45.8268415,18.0799769,45.8707646
1507	Nak	18.0312089,46.4373165,18.1221873,46.5093935
747	Kánya	18.0312556,46.6692365,18.0893792,46.7209016
1538	Várong	18.0327511,46.5044398,18.057017,46.5611864
691	Csoma	18.0339433,46.3385522,18.0659659,46.3929875
2076	Bakonycsernye	18.0342232,47.278422,18.1371755,47.3586793
1736	Okorvölgy	18.0348803,46.1435806,18.0628257,46.1647922
2778	Csép	18.0355073,47.5530059,18.1067195,47.6043698
1568	Bicsérd	18.0374556,46.0063217,18.1348079,46.0575892
1681	Kórós	18.0391326,45.8483117,18.1046964,45.8931783
1665	Kishajmás	18.0408176,46.1730148,18.1057116,46.2214669
2761	Aka	18.0435311,47.3742233,18.1114541,47.4370254
583	Papkeszi	18.0453023,47.0581172,18.1418093,47.1081851
1491	Lápafő	18.0454557,46.5031973,18.0812538,46.5568422
2828	Vérteskethely	18.0458899,47.4495245,18.1186316,47.5075375
640	Vilonya	18.0467902,47.0941851,18.1019703,47.1471656
1554	Bakonya	18.0470358,46.0515356,18.0970343,46.1248482
1745	Palé	18.0473413,46.25035,18.0790148,46.2678777
1584	Cún	18.0491658,45.7645206,18.1022399,45.8328418
1474	Jágónak	18.0531924,46.28124,18.1323691,46.3689706
1634	Hegyszentmárton	18.0539742,45.8778865,18.1270162,45.9292452
2795	Kisigmánd	18.0560703,47.6417517,18.1381362,47.6786411
2777	Csém	18.0564798,47.6741607,18.1123742,47.6963956
1718	Meződ	18.0587461,46.2682531,18.1221253,46.302392
1809	Tengeri	18.0605208,45.9100695,18.0949427,45.935956
1755	Pécsbagota	18.0614577,45.9716029,18.0949847,46.0066492
672	Bábonymegyer	18.0616081,46.7294436,18.138088,46.7862118
1542	Abaliget	18.0618877,46.1217461,18.1298966,46.1657669
2769	Bakonysárkány	18.0628815,47.4068512,18.1200549,47.4701573
1523	Szakcs	18.0632881,46.4902118,18.1694177,46.5829245
1478	Kapospula	18.0644106,46.3665856,18.1184248,46.4677712
2108	Isztimér	18.0661359,47.23824,18.2630309,47.3132408
465	Balatonvilágos	18.0668184,46.9463241,18.2058582,46.9975488
3146	Balatonakarattya	18.0668184,46.9700702,18.1839884,47.0457841
1658	Kémes	18.0671752,45.814393,18.1202166,45.8418124
1556	Baksa	18.0674045,45.9272182,18.1129684,45.9771262
1643	Husztót	18.0676334,46.161285,18.1061144,46.1972193
871	Tengőd	18.0678885,46.657315,18.1469723,46.7425618
	Kővágótöttös	18.0684362,46.045515,18.117668,46.1273607
792	Nyim	18.0689275,46.7794795,18.1351244,46.8204551
1768	Sásd	18.0701014,46.2312047,18.1288123,46.2767523
1488	Koppányszántó	18.0709538,46.5701588,18.1401085,46.6532354
1601	Drávapiski	18.0771536,45.835029,18.1235779,45.854944
632	Várpalota	18.0786029,47.1639152,18.2277974,47.2647432
469	Berhida	18.0787224,47.0746497,18.193389,47.150454
1837	Zók	18.0795899,45.9767327,18.1157932,46.0204468
2134	Nagyveleg	18.0796493,47.3387171,18.1382858,47.3906961
1679	Kovácsszénája	18.0814136,46.1526733,18.130271,46.1916223
1841	Szaporca	18.0814438,45.7649408,18.1185992,45.8234265
1573	Bodolyabér	18.0862089,46.1868113,18.1451963,46.2186914
665	Balatonszabadi	18.087613,46.8732947,18.2132863,46.9463241
2776	Császár	18.0880114,47.4402958,18.1951773,47.5800654
825	Som	18.0880281,46.7425466,18.1722903,46.8161279
1453	Dombóvár	18.0899547,46.333582,18.229557,46.4701282
2078	Balinka	18.0902001,47.2816787,18.20491,47.3437989
2130	Mór	18.0921359,47.3347823,18.287926,47.4519888
1685	Kővágószőlős	18.0930425,46.0417355,18.1472801,46.1274238
1626	Görcsöny	18.0956022,45.9465071,18.1680652,46.0064273
1762	Rádfalva	18.0963227,45.8406469,18.1549262,45.8811759
1772	Siklósbodony	18.098583,45.896249,18.1337502,45.9290391
2803	Mocsa	18.0986315,47.6239654,18.2367914,47.7161005
3144	Pétfürdő	18.0994123,47.1449906,18.1803246,47.1970115
1479	Kaposszekcső	18.0997793,46.3164694,18.1544358,46.364509
1458	Értény	18.1012846,46.5769955,18.1796542,46.6605672
1472	Iregszemcse	18.1018162,46.6493784,18.2520616,46.7495021
1664	Kisdér	18.1067627,45.9176519,18.1353265,45.953703
1549	Aranyosgadány	18.1069002,45.9872558,18.1449852,46.0294706
824	Siójut	18.1077968,46.8554977,18.1878094,46.8905041
1740	Oroszló	18.1082346,46.2126721,18.155852,46.2365439
1450	Dalmand	18.1085876,46.4495129,18.2525959,46.5145033
1824	Vásárosdombó	18.1106015,46.2892587,18.1661621,46.3227842
1825	Vázsnok	18.113543,46.2488549,18.1426565,46.2832366
1811	Tésenfa	18.1144461,45.7834731,18.1485892,45.8265748
1750	Pellérd	18.1165488,45.9910043,18.1869836,46.0529221
1596	Drávacsepely	18.1166653,45.8129874,18.1608531,45.8480584
2816	Szákszend	18.1179804,47.4878094,18.2068973,47.5964056
656	Ádánd	18.1183703,46.8137353,18.2062088,46.8736568
1739	Orfű	18.1186597,46.1107725,18.1945492,46.1845693
1807	Tarrós	18.1188102,46.266313,18.1617648,46.2928748
1589	Cserkút	18.1197905,46.0463386,18.1572548,46.0887452
476	Csajág	18.120116,47.0204305,18.2135417,47.0796547
1617	Felsőegerszeg	18.120467,46.2314309,18.1519618,46.2676917
1594	Diósviszló	18.122895,45.8566641,18.1916673,45.9052922
1553	Babarcszőlős	18.1237287,45.8944076,18.1590316,45.9226742
1697	Magyarhertelend	18.1242679,46.1572494,18.2007847,46.2152206
2796	Kocs	18.131459,47.5589339,18.2744759,47.6411639
1742	Ócsárd	18.131507,45.9184229,18.1848765,45.9620377
2084	Bodajk	18.1316256,47.3043335,18.2717734,47.354983
1754	Pécs	18.1358056,45.9941673,18.3660004,46.1616082
1534	Újireg	18.1365272,46.6307923,18.1931699,46.6757196
1821	Varga	18.1374896,46.2170444,18.1728141,46.2689475
537	Küngös	18.1384271,47.0494015,18.1980285,47.0906588
1595	Drávacsehi	18.13896,45.7868152,18.186045,45.826483
1786	Szava	18.1403882,45.8762245,18.2062706,45.9264912
1487	Kocsola	18.1412412,46.5035882,18.2365479,46.575717
1603	Drávaszerdahely	18.1415194,45.8216003,18.1751747,45.8600226
1689	Liget	18.1424114,46.2143839,18.2122928,46.2555319
782	Nagyberény	18.1475535,46.7662362,18.210779,46.830379
1449	Csikóstőttős	18.148502,46.319647,18.2029948,46.377542
1503	Nagykónyi	18.1485832,46.5587389,18.2428158,46.6616836
581	Ősi	18.1490069,47.0789131,18.2346048,47.1747309
1622	Gerényes	18.1521627,46.2915421,18.2122661,46.3331393
1600	Drávapalkonya	18.1527886,45.7762713,18.2059875,45.8206394
1810	Tékes	18.1554451,46.2528337,18.1981402,46.2980504
1763	Regenye	18.1560839,45.948757,18.1817317,45.9921168
1628	Gyód	18.1646307,45.9846223,18.1837435,46.0204469
1678	Kovácshida	18.1661875,45.8168593,18.2110686,45.8510997
1494	Magyarkeszi	18.1663932,46.7215685,18.2800557,46.7845373
456	Balatonfőkajár	18.1676088,46.9719413,18.2618819,47.0485394
1701	Magyarszék	18.1684555,46.1672316,18.2261886,46.2213057
1804	Szőke	18.1687772,45.9260713,18.194626,45.9846999
2077	Bakonykúti	18.1695962,47.2228239,18.2305793,47.261788
1710	Márfa	18.1724281,45.8487124,18.2035939,45.8831694
1505	Nagyszokoly	18.1728988,46.6861993,18.2832262,46.7459539
1454	Döbrököz	18.1737133,46.4015197,18.2838577,46.4883182
2096	Enying	18.1739952,46.8578764,18.3275451,46.9719454
1656	Keszü	18.1766918,45.9835286,18.2005897,46.044533
2143	Pusztavám	18.1798341,47.3822522,18.3152387,47.4772051
2099	Fehérvárcsurgó	18.185561,47.2655697,18.3331702,47.323096
1709	Mágocs	18.1856102,46.3230687,18.2743775,46.4078418
1619	Garé	18.1867926,45.9025313,18.2283428,45.9404724
1801	Szilvás	18.1879811,45.9440043,18.2186509,45.9844286
2774	Bokod	18.1882824,47.4368011,18.2952162,47.5087147
1631	Harkány	18.1887949,45.8194531,18.2644124,45.8888347
1839	Mánfa	18.1888586,46.1351487,18.2990098,46.1797291
1579	Bosta	18.1901372,45.937146,18.2281713,45.9655337
1550	Ág	18.1922127,46.2522945,18.2756774,46.3116468
1676	Kisvaszar	18.1923448,46.2376302,18.2741007,46.2925016
1715	Mecsekpölöske	18.192832,46.2029098,18.2396676,46.2408144
1602	Drávaszabolcs	18.1939901,45.7619851,18.2460969,45.8196349
2780	Dad	18.1940991,47.4925247,18.2908835,47.5435235
1683	Kökény	18.1946887,45.9825672,18.2344826,46.0039163
2798	Kömlőd	18.1966847,47.5268947,18.3012434,47.5728318
1585	Csarnóta	18.1972466,45.8831899,18.2367279,45.9110492
	Szabadhídvég	18.1975501,46.778241,18.3035231,46.8673624
1646	Ipacsfa	18.1978015,45.8152481,18.2393692,45.8485012
2101	Füle	18.2036045,47.0197819,18.2935078,47.0940593
1546	Alsómocsolád	18.2044361,46.2883357,18.2688182,46.3271598
1677	Komló	18.2058676,46.1576452,18.3233118,46.2407199
2119	Lepsény	18.2063148,46.9326226,18.3163711,47.0234478
1469	Gyulaj	18.208375,46.466961,18.3392382,46.5864119
2762	Almásfüzitő	18.2099431,47.7217464,18.2947968,47.7423806
1785	Szalánta	18.2103149,45.9223426,18.2667687,45.9888648
1817	Túrony	18.210833,45.8879982,18.2559809,45.9320778
2136	Nádasdladány	18.2123161,47.0936301,18.2865238,47.1738991
2833	Naszály	18.2163238,47.6472985,18.3035265,47.7265468
2091	Csór	18.2169435,47.1682491,18.3391114,47.23824
1624	Gordisa	18.2200453,45.7612306,18.2638902,45.8244921
1528	Tamási	18.2218086,46.5503578,18.3827031,46.7237606
	Pári	18.2241839,46.5651898,18.2733675,46.6274793
2126	Mezőkomárom	18.2304066,46.7960008,18.3387977,46.8816972
2107	Iszkaszentgyörgy	18.2305793,47.2080093,18.352314,47.2726399
2821	Tata	18.2306874,47.5771006,18.4220287,47.682889
1760	Pogány	18.2308679,45.9699642,18.2799237,46.0136991
2114	Kincsesbánya	18.232585,47.2499129,18.295129,47.2830425
2110	Jenő	18.2355356,47.083082,18.286627,47.1221406
2090	Csókakő	18.2356411,47.3336822,18.2906313,47.3753613
2149	Sárkeszi	18.2401643,47.1255974,18.3063661,47.1842431
1771	Siklós	18.2434246,45.8092633,18.3488458,45.890101
1703	Matty	18.2451362,45.7557494,18.2960301,45.8242254
2809	Oroszlány	18.2456244,47.3991652,18.3815559,47.5229952
1571	Bisse	18.2464806,45.8866748,18.2939749,45.9358914
1784	Szalatnak	18.2490062,46.2678056,18.2989501,46.3131879
1462	Felsőnyék	18.2514402,46.7447395,18.3496564,46.8174234
2141	Polgárdi	18.2514868,46.9937426,18.3727398,47.12103
1569	Bikal	18.252697,46.3056801,18.3165849,46.3533655
1696	Magyaregregy	18.2539684,46.2099066,18.3393232,46.276688
1757	Pécsudvard	18.2546769,45.9785131,18.2956205,46.0230265
1726	Nagyhajmás	18.2554358,46.3487649,18.3098132,46.4081388
1551	Áta	18.255677,45.9222536,18.3103923,45.9525469
1490	Kurd	18.2571277,46.4065396,18.3437132,46.4800926
2784	Dunaalmás	18.2572047,47.7065149,18.3560053,47.7382137
1802	Szőkéd	18.2611539,45.9463451,18.3089601,45.98079
2127	Mezőszentgyörgy	18.2616647,46.9449039,18.3659271,47.0148649
2155	Söréd	18.2634981,47.3038462,18.3022445,47.3437741
1680	Kozármisleny	18.2637465,46.0072049,18.3185807,46.0643047
2799	Környe	18.2683422,47.5074491,18.3766348,47.6159978
1463	Fürged	18.271388,46.6946098,18.343307,46.7713525
1547	Alsószentmárton	18.2759297,45.7592509,18.3299119,45.8133394
1652	Kárász	18.2765057,46.2492687,18.3366934,46.2880597
2818	Szomód	18.2777788,47.6621743,18.4144366,47.7119447
2157	Szabadbattyán	18.2784705,47.0834511,18.4113443,47.1483256
1675	Kistótfalu	18.279816,45.8844959,18.3281354,45.9272855
2167	Úrhida	18.2815027,47.1048702,18.351705,47.1430686
2088	Csákberény	18.282423,47.3098689,18.3821226,47.3938511
1607	Egerág	18.2827707,45.9497902,18.3346403,46.0153152
2791	Kecskéd	18.2843823,47.4916229,18.3350152,47.5412134
1716	Mekényes	18.286737,46.3605278,18.3506439,46.4174558
2121	Magyaralmás	18.2872226,47.2690703,18.387151,47.3271959
2152	Sárszentmihály	18.2879557,47.1259251,18.3911616,47.2009448
1682	Köblény	18.288729,46.2787386,18.3334148,46.3100699
2118	Lajoskomárom	18.2906763,46.7698767,18.4237116,46.8992769
1727	Nagykozár	18.2942165,46.0431812,18.3539465,46.081962
1574	Bogád	18.2961913,46.0724972,18.3400064,46.1067654
1609	Egyházaskozár	18.2973372,46.3159865,18.3736802,46.3713903
1738	Old	18.2995441,45.7471605,18.3764214,45.8058221
1642	Hosszúhetény	18.299754,46.1263553,18.3896565,46.2230354
2124	Mátyásdomb	18.301529,46.8847059,18.4168947,46.964471
1522	Szakály	18.3018253,46.47483,18.4043553,46.5793397
1833	Vokány	18.3056975,45.8865922,18.3702364,45.9544183
1516	Regöly	18.3060655,46.5339097,18.431703,46.6539215
1608	Egyházasharaszti	18.3087238,45.7679073,18.3609908,45.8206067
1667	Kisherend	18.3093835,45.9434128,18.3453681,45.9861158
2129	Moha	18.3108916,47.2189108,18.3638462,47.2666745
1792	Szemely	18.3114419,45.9956209,18.3455447,46.0469546
2102	Gánt	18.3117976,47.3481186,18.4636422,47.4858985
1633	Hegyhátmaróc	18.313362,46.289358,18.3575876,46.3207723
2117	Kőszárhegy	18.3148453,47.0802947,18.3646157,47.1091644
1448	Csibrák	18.3178556,46.4294468,18.3770929,46.4760079
1500	Mucsi	18.3218868,46.4066477,18.434617,46.4576917
1700	Magyarsarlós	18.3240955,46.023266,18.3745988,46.0612724
2148	Sárkeresztes	18.325377,47.2262634,18.4155056,47.2841751
2116	Kisláng	18.3260355,46.9017331,18.441358,47.0037137
1731	Nagytótfalu	18.3268102,45.8327238,18.364926,45.8952559
1829	Vékény	18.3268719,46.2176918,18.3650866,46.2945919
1764	Romonya	18.327212,46.0586412,18.3680574,46.1004386
2162	Székesfehérvár	18.3288534,47.1080255,18.5541154,47.2814844
1692	Lothárd	18.3296439,45.983544,18.3725325,46.0334229
1752	Peterd	18.3308426,45.9546468,18.3813808,45.9954747
1819	Újpetre	18.3318747,45.896897,18.3947746,45.9583798
1509	Ozora	18.3325972,46.6943392,18.4482434,46.8037933
1492	Lengyel	18.3368063,46.3561245,18.4057897,46.4149522
2822	Tatabánya	18.338372,47.4864271,18.4978031,47.609743
2829	Vértessomló	18.3394992,47.4824107,18.4560326,47.5296283
2807	Neszmély	18.339799,47.6850015,18.4458505,47.752301
2830	Vértesszőlős	18.3408753,47.5913499,18.4343803,47.6310752
1788	Szászvár	18.3411726,46.2246753,18.4033295,46.3001546
1666	Kisharsány	18.3441851,45.8190517,18.3932698,45.8847556
2765	Baj	18.3448132,47.6127142,18.4343803,47.6648722
1814	Tófű	18.3479312,46.2955075,18.3765676,46.3226241
1513	Pincehely	18.3485269,46.6388044,18.4796529,46.7475907
1758	Pécsvárad	18.3487305,46.116103,18.450591,46.2065563
1787	Szárász	18.3512095,46.3283349,18.3905126,46.3609765
2154	Soponya	18.3523722,46.9692335,18.5009706,47.0501982
1708	Martonfa	18.3532183,46.1021797,18.3932714,46.129668
1746	Palkonya	18.3536829,45.8816178,18.4046351,45.9232734
1773	Siklósnagyfalu	18.3537273,45.7953957,18.4084419,45.8431615
1610	Ellend	18.3539368,46.0396955,18.3967901,46.0750746
1756	Pécsdevecser	18.3541995,45.9426186,18.3957625,45.9658526
2785	Dunaszentmiklós	18.3560053,47.678514,18.4211307,47.7152273
2174	Zámoly	18.3561186,47.2578163,18.4596057,47.3623308
2093	Dég	18.3578372,46.8454746,18.5018024,46.9148837
1751	Pereked	18.3590359,46.0712895,18.3983849,46.1052614
1536	Váralja	18.3595044,46.2152681,18.4478077,46.2981491
1457	Dúzs	18.3596343,46.4461544,18.3996748,46.5035797
2164	Tác	18.3613315,47.0404292,18.4950302,47.1224267
2827	Várgesztes	18.3616522,47.4491539,18.4279847,47.4925184
1713	Máza	18.361672,46.2288749,18.4220177,46.2912579
1653	Kásád	18.3624097,45.7531173,18.4142207,45.8058421
1843	Nagyharsány	18.3643299,45.8179592,18.457017,45.8783403
1570	Birján	18.3645416,45.9715665,18.4010324,46.0275082
2092	Csősz	18.3653691,47.0160807,18.4693295,47.0671271
1632	Hásságy	18.3700841,46.0181181,18.4297398,46.0452878
1467	Györe	18.3722911,46.2869747,18.4223215,46.3364271
1565	Berkesd	18.3745438,46.0351085,18.4428291,46.0935378
1486	Kisvejke	18.3745884,46.3512476,18.4361712,46.3907492
1674	Kistapolca	18.3760522,45.8143732,18.4229216,45.8310952
2128	Mezőszilas	18.3772203,46.7866961,18.548489,46.8614007
1525	Szárazd	18.3795774,46.5524696,18.4457639,46.582663
1471	Hőgyész	18.3801537,46.4408871,18.4689339,46.571421
1669	Kiskassa	18.3802179,45.913783,18.4246872,45.9815819
1741	Óbánya	18.383774,46.2015817,18.4279875,46.2341594
2089	Csákvár	18.383897,47.3060301,18.546608,47.4486935
1499	Mucsfa	18.3843149,46.3358308,18.4584856,46.3712927
1800	Szilágy	18.3861891,46.0834224,18.4377102,46.1289248
1563	Belvárdgyula	18.3876669,45.9501146,18.4613866,46.0021003
1473	Izmény	18.3888107,46.2958836,18.4551823,46.3452035
1564	Beremend	18.3897019,45.737128,18.4927726,45.8281368
1737	Olasz	18.3905345,45.9957029,18.4391689,46.0338445
1832	Villánykövesd	18.3916646,45.8689714,18.4489386,45.8986716
1539	Závod	18.3931842,46.3837103,18.4537145,46.4257512
1647	Ivánbattyán	18.3950205,45.8902124,18.4288879,45.9249418
1441	Belecska	18.3988809,46.6215869,18.4513176,46.6733155
2815	Süttő	18.4050933,47.6689813,18.5090851,47.7651341
1836	Zengővárkony	18.4053394,46.1467224,18.4713975,46.2128732
1480	Keszőhidegkút	18.4057039,46.5883741,18.4513116,46.6350843
1452	Diósberény	18.4072525,46.5023522,18.4672015,46.5617979
1724	Nagybudmér	18.4156245,45.9196365,18.464758,45.955607
1714	Mecseknádasd	18.4170169,46.1963652,18.5423312,46.2792818
1436	Aparhant	18.4174315,46.3007297,18.4927582,46.3673023
2106	Igar	18.4183757,46.7386196,18.5574532,46.8013175
1831	Villány	18.4185066,45.823493,18.5027047,45.9021578
2819	Tardos	18.4189233,47.6228327,18.490649,47.697318
1663	Kisbudmér	18.4195614,45.9037734,18.464758,45.9246959
1614	Erzsébet	18.4211207,46.0881568,18.4676502,46.1254172
1530	Tevel	18.4217161,46.3833097,18.4992218,46.4669298
2831	Vértestolna	18.4235431,47.5892112,18.4781685,47.6515272
1668	Kisjakabfalva	18.423549,45.8778954,18.4638566,45.9076013
1504	Nagymányok	18.4256424,46.2518872,18.4686887,46.3086345
1711	Máriakéménd	18.4269737,46.009747,18.4964792,46.065444
1790	Szederkény	18.4288184,45.9669968,18.4784829,46.0206376
2112	Káloz	18.4292062,46.9047252,18.5377841,46.991217
2160	Szár	18.4296711,47.4533557,18.5651956,47.4980988
1466	Gyönk	18.4300709,46.52985,18.5612728,46.6067369
1654	Kátoly	18.4318905,46.0443312,18.4818881,46.0914559
2138	Pátka	18.4322022,47.2366014,18.5587166,47.318524
1506	Nagyvejke	18.4323464,46.3570118,18.476448,46.3919897
1791	Szellő	18.4373074,46.0649401,18.490538,46.0896671
1729	Nagypall	18.4416434,46.1170819,18.4767978,46.1582053
1477	Kalaznó	18.4437725,46.461765,18.5110808,46.5223411
1637	Hidas	18.4442435,46.24257,18.528118,46.3011195
1496	Miszla	18.444714,46.5799603,18.5079688,46.6739045
2175	Aba	18.4450918,46.9981035,18.5935793,47.1371848
1521	Szakadát	18.4452498,46.5121472,18.4996599,46.5679314
2173	Vértesboglár	18.4486173,47.4011399,18.55559,47.4645496
1548	Apátvarasd	18.4487114,46.1678867,18.4977828,46.2059097
1693	Lovászhetény	18.4523084,46.1327923,18.4984885,46.1780774
1578	Borjád	18.4527672,45.901331,18.5101102,45.9769201
2161	Szárliget	18.4554956,47.4705292,18.5442838,47.5254471
1761	Pócsa	18.4561585,45.8878956,18.4916703,45.9263812
1532	Tolnanémedi	18.4573881,46.6880029,18.5303308,46.7489738
2800	Lábatlan	18.4588903,47.6945105,18.5379468,47.7644063
1483	Kismányok	18.4601192,46.264484,18.4808038,46.3086345
2820	Tarján	18.4604867,47.5519129,18.5760062,47.6317039
2146	Sárbogárd	18.4607028,46.7964966,18.7215235,46.9474953
1657	Kékesd	18.4622157,46.0790922,18.5017458,46.1194166
1445	Bonyhádvarasd	18.4644338,46.3404093,18.5189672,46.3793273
1482	Kisdorog	18.4664555,46.3727326,18.5385699,46.4427981
1722	Monyoród	18.4669372,45.9717205,18.4928901,46.0322906
1615	Fazekasboda	18.4670579,46.109251,18.5058675,46.14051
1501	Murga	18.4678186,46.4451735,18.5109442,46.4797301
1695	Magyarbóly	18.4712431,45.8190712,18.5304991,45.8750763
